5,6.21518
5,6.38082
5,6.54547
5,6.70914
5,6.87183
5,7.03353
5,7.19426
5,7.35401
5,7.51277
5,7.67056
5,7.82736
5,7.98318
5,8.13802
5,8.29188
5,8.44476
5,8.59666
5,8.74758
5,8.89751
5,9.04647
5,9.19444
5,9.34144
5,9.48745
5,9.63248
5,9.77653
5,9.9196
5,10.0617
5,10.2028
5,10.3429
5,10.4821
5,10.6202
5,10.7574
5,10.8936
5,11.0288
5,11.1631
5,11.2963
5,11.4286
5,11.5599
5,11.6902
5,11.8196
5,11.9479
5,12.0753
5,12.2017
5,12.3271
5,12.4515
5,12.575
5,12.6974
5,12.8189
5,12.9394
5,13.059
5,13.1775
5,13.2951
5,13.4116
5,13.5272
5,13.6419
5,13.7555
5,13.8682
5,13.9798
5,14.0905
5,14.2002
5,14.309
5,14.4167
5,14.5235
5,14.6293
5,14.7341
5,14.8379
5,14.9408
5,15.0427
5,15.1435
5,15.2434
5,15.3424
5,15.4403
5,15.5373
5,15.6333
5,15.7283
5,15.8223
5,15.9153
5,16.0074
5,16.0984
5,16.1885
5,16.2777
5,16.3658
5,16.4529
5,16.5391
5,16.6243
5,16.7085
5,16.7917
5,16.874
5,16.9553
5,17.0355
5,17.1148
5,17.1932
5,17.2705
5,17.3469
5,17.4222
5,17.4966
5,17.5701
5,17.6425
5,17.714
5,17.7844
5,17.8539
5,17.9224
5,17.99
5,18.0565
5,18.1221
5,18.1867
5,18.2503
5,18.3129
5,18.3746
5,18.4352
5,18.4949
5,18.5536
5,18.6113
5,18.6681
5,18.7238
5,18.7786
5,18.8324
5,18.8852
5,18.9371
5,18.9879
5,19.0378
5,19.0867
5,19.1346
5,19.1815
5,19.2275
5,19.2725
5,19.3164
5,19.3594
5,19.4015
5,19.4425
5,19.4826
5,19.5217
5,19.5598
5,19.5969
5,19.633
5,19.6682
5,19.7024
5,19.7356
5,19.7678
